Run,Velocity,Protocol,Metric,Value
327,0.5,LW-Sync,Offset,150.406
327,0.5,LW-Sync,Skew,7.44154
326,0.5,LW-Sync,Offset,145.898
326,0.5,LW-Sync,Skew,46.183
324,0.5,LW-Sync,Offset,131.217
324,0.5,LW-Sync,Skew,0.580806
328,0.5,LW-Sync,Offset,154.877
328,0.5,LW-Sync,Skew,19.9351
329,0.5,LW-Sync,Offset,132.727
329,0.5,LW-Sync,Skew,24.0459
331,0.5,LW-Sync,Offset,139.817
331,0.5,LW-Sync,Skew,15.1372
332,0.5,LW-Sync,Offset,144.425
332,0.5,LW-Sync,Skew,6.29128
333,0.5,LW-Sync,Offset,178.806
333,0.5,LW-Sync,Skew,22.9729
330,0.5,LW-Sync,Offset,160.336
330,0.5,LW-Sync,Skew,40.6649
334,0.5,LW-Sync,Offset,157.527
334,0.5,LW-Sync,Skew,34.0817
336,0.5,LW-Sync,Offset,87.4475
336,0.5,LW-Sync,Skew,73.4886
335,0.5,LW-Sync,Offset,145.436
335,0.5,LW-Sync,Skew,40.694
337,0.5,LW-Sync,Offset,153.161
337,0.5,LW-Sync,Skew,57.4492
338,0.5,LW-Sync,Offset,105.693
338,0.5,LW-Sync,Skew,16.551
339,0.5,LW-Sync,Offset,146.878
339,0.5,LW-Sync,Skew,39.6374
340,0.5,LW-Sync,Offset,109.234
340,0.5,LW-Sync,Skew,48.7256
341,0.5,LW-Sync,Offset,160.36
341,0.5,LW-Sync,Skew,13.7286
342,0.5,LW-Sync,Offset,158.867
342,0.5,LW-Sync,Skew,6.68714
343,0.5,LW-Sync,Offset,159.624
343,0.5,LW-Sync,Skew,30.9281
344,0.5,LW-Sync,Offset,137.64
344,0.5,LW-Sync,Skew,14.7174
345,0.5,LW-Sync,Offset,123.201
345,0.5,LW-Sync,Skew,24.7679
346,0.5,LW-Sync,Offset,108.199
346,0.5,LW-Sync,Skew,35.6055
347,0.5,LW-Sync,Offset,148.356
347,0.5,LW-Sync,Skew,56.577
350,0.5,LW-Sync,Offset,143.064
350,0.5,LW-Sync,Skew,87.9798
348,0.5,LW-Sync,Offset,127.533
348,0.5,LW-Sync,Skew,13.2877
349,0.5,LW-Sync,Offset,122.393
349,0.5,LW-Sync,Skew,64.4504
352,0.5,LW-Sync,Offset,108.054
352,0.5,LW-Sync,Skew,26.6779
351,0.5,LW-Sync,Offset,156.865
351,0.5,LW-Sync,Skew,47.9439
353,0.5,LW-Sync,Offset,124.183
353,0.5,LW-Sync,Skew,32.172
355,0.5,LW-Sync,Offset,156.533
355,0.5,LW-Sync,Skew,11.4001
354,0.5,LW-Sync,Offset,97.1221
354,0.5,LW-Sync,Skew,69.4507
356,0.5,LW-Sync,Offset,149.15
356,0.5,LW-Sync,Skew,13.7759
357,0.5,LW-Sync,Offset,165.177
357,0.5,LW-Sync,Skew,5.1322
359,0.5,LW-Sync,Offset,164.821
359,0.5,LW-Sync,Skew,29.0331
358,0.5,LW-Sync,Offset,122.933
358,0.5,LW-Sync,Skew,7.3407
360,0.5,LW-Sync,Offset,152.196
360,0.5,LW-Sync,Skew,28.4503
361,0.5,LW-Sync,Offset,142.591
361,0.5,LW-Sync,Skew,6.86982
362,0.5,LW-Sync,Offset,91.5613
362,0.5,LW-Sync,Skew,45.1356
363,0.5,LW-Sync,Offset,155.303
363,0.5,LW-Sync,Skew,51.1779
364,0.5,LW-Sync,Offset,148.795
364,0.5,LW-Sync,Skew,29.9946
365,0.5,LW-Sync,Offset,181.463
365,0.5,LW-Sync,Skew,13.3762
366,0.5,LW-Sync,Offset,120.323
366,0.5,LW-Sync,Skew,21.6024
367,0.5,LW-Sync,Offset,117.57
367,0.5,LW-Sync,Skew,14.9072
368,0.5,LW-Sync,Offset,165.739
368,0.5,LW-Sync,Skew,4.29675
369,0.5,LW-Sync,Offset,89.0776
369,0.5,LW-Sync,Skew,29.922
371,0.5,LW-Sync,Offset,139.285
371,0.5,LW-Sync,Skew,95.0954
370,0.5,LW-Sync,Offset,186.479
370,0.5,LW-Sync,Skew,50.8537
372,0.5,LW-Sync,Offset,206.994
372,0.5,LW-Sync,Skew,25.5517
373,0.5,LW-Sync,Offset,92.2554
373,0.5,LW-Sync,Skew,35.1981
374,0.5,LW-Sync,Offset,136.453
374,0.5,LW-Sync,Skew,28.0421
375,0.5,LW-Sync,Offset,112.574
375,0.5,LW-Sync,Skew,19.3321
376,0.5,LW-Sync,Offset,110.974
376,0.5,LW-Sync,Skew,22.1482
378,0.5,LW-Sync,Offset,116.674
378,0.5,LW-Sync,Skew,69.0104
377,0.5,LW-Sync,Offset,102.007
377,0.5,LW-Sync,Skew,47.578
379,0.5,LW-Sync,Offset,142.549
379,0.5,LW-Sync,Skew,21.1529
380,0.5,LW-Sync,Offset,56.751
380,0.5,LW-Sync,Skew,17.4957
381,0.5,LW-Sync,Offset,150.185
381,0.5,LW-Sync,Skew,39.1707
383,0.5,LW-Sync,Offset,165.334
383,0.5,LW-Sync,Skew,49.8266
384,0.5,LW-Sync,Offset,137.602
384,0.5,LW-Sync,Skew,36.4836
382,0.5,LW-Sync,Offset,159.516
382,0.5,LW-Sync,Skew,33.7411
385,0.5,LW-Sync,Offset,144.347
385,0.5,LW-Sync,Skew,18.4745
387,0.5,LW-Sync,Offset,186.795
387,0.5,LW-Sync,Skew,51.311
388,0.5,LW-Sync,Offset,158.262
388,0.5,LW-Sync,Skew,44.7314
389,0.5,LW-Sync,Offset,144.656
389,0.5,LW-Sync,Skew,42.7197
386,0.5,LW-Sync,Offset,178.612
386,0.5,LW-Sync,Skew,27.3743
390,0.5,LW-Sync,Offset,131.553
390,0.5,LW-Sync,Skew,10.6051
391,0.5,LW-Sync,Offset,115.842
391,0.5,LW-Sync,Skew,56.3606
393,0.5,LW-Sync,Offset,195.171
393,0.5,LW-Sync,Skew,32.1313
392,0.5,LW-Sync,Offset,123.34
392,0.5,LW-Sync,Skew,2.92811
394,0.5,LW-Sync,Offset,134.185
394,0.5,LW-Sync,Skew,16.6767
395,0.5,LW-Sync,Offset,142.871
395,0.5,LW-Sync,Skew,51.0992
396,0.5,LW-Sync,Offset,120.549
396,0.5,LW-Sync,Skew,24.3556
397,0.5,LW-Sync,Offset,108.356
397,0.5,LW-Sync,Skew,18.3844
399,0.5,LW-Sync,Offset,72.268
399,0.5,LW-Sync,Skew,78.0407
398,0.5,LW-Sync,Offset,127.804
398,0.5,LW-Sync,Skew,40.0448
400,0.5,LW-Sync,Offset,96.2376
400,0.5,LW-Sync,Skew,3.00718
401,0.5,LW-Sync,Offset,174.446
401,0.5,LW-Sync,Skew,39.425
402,0.5,LW-Sync,Offset,118.344
402,0.5,LW-Sync,Skew,23.0832
404,0.5,LW-Sync,Offset,152.363
404,0.5,LW-Sync,Skew,37.2365
406,0.5,LW-Sync,Offset,143.141
406,0.5,LW-Sync,Skew,13.0219
403,0.5,LW-Sync,Offset,182.678
403,0.5,LW-Sync,Skew,30.7279
407,0.5,LW-Sync,Offset,188.678
407,0.5,LW-Sync,Skew,48.1576
405,0.5,LW-Sync,Offset,178.593
405,0.5,LW-Sync,Skew,15.0749
408,0.5,LW-Sync,Offset,102.064
408,0.5,LW-Sync,Skew,66.1256
409,0.5,LW-Sync,Offset,160.898
409,0.5,LW-Sync,Skew,14.7444
410,0.5,LW-Sync,Offset,170.133
410,0.5,LW-Sync,Skew,70.3807
411,0.5,LW-Sync,Offset,138.768
411,0.5,LW-Sync,Skew,12.2673
412,0.5,LW-Sync,Offset,136.281
412,0.5,LW-Sync,Skew,6.04959
413,0.5,LW-Sync,Offset,154.87
413,0.5,LW-Sync,Skew,23.6873
414,0.5,LW-Sync,Offset,194.095
414,0.5,LW-Sync,Skew,39.2824
415,0.5,LW-Sync,Offset,98.7607
415,0.5,LW-Sync,Skew,67.4008
416,0.5,LW-Sync,Offset,124.903
416,0.5,LW-Sync,Skew,12.2286
418,0.5,LW-Sync,Offset,125.301
418,0.5,LW-Sync,Skew,123.615
417,0.5,LW-Sync,Offset,170.978
417,0.5,LW-Sync,Skew,86.662
419,0.5,LW-Sync,Offset,165.721
419,0.5,LW-Sync,Skew,42.3182
420,0.5,LW-Sync,Offset,124.078
420,0.5,LW-Sync,Skew,29.4999
421,0.5,LW-Sync,Offset,131.756
421,0.5,LW-Sync,Skew,15.8156
422,0.5,LW-Sync,Offset,133.527
422,0.5,LW-Sync,Skew,2.92927
423,0.5,LW-Sync,Offset,161.9
423,0.5,LW-Sync,Skew,44.1137
425,0.5,LW-Sync,Offset,124.84
425,0.5,LW-Sync,Skew,52.2652
426,0.5,LW-Sync,Offset,146.058
426,0.5,LW-Sync,Skew,33.6761
424,0.5,LW-Sync,Offset,115.834
424,0.5,LW-Sync,Skew,20.8354
427,0.5,LW-Sync,Offset,155.727
427,0.5,LW-Sync,Skew,44.4656
428,0.5,LW-Sync,Offset,106.658
428,0.5,LW-Sync,Skew,38.9055
429,0.5,LW-Sync,Offset,170.164
429,0.5,LW-Sync,Skew,7.95878
431,0.5,LW-Sync,Offset,145.286
431,0.5,LW-Sync,Skew,3.24941
430,0.5,LW-Sync,Offset,150.825
430,0.5,LW-Sync,Skew,28.2939
432,0.5,LW-Sync,Offset,142.347
432,0.5,LW-Sync,Skew,34.241
433,0.5,LW-Sync,Offset,160.165
433,0.5,LW-Sync,Skew,15.742
434,0.5,LW-Sync,Offset,126.132
434,0.5,LW-Sync,Skew,68.6785
435,0.5,LW-Sync,Offset,115.125
435,0.5,LW-Sync,Skew,33.3793
436,0.5,LW-Sync,Offset,166.363
436,0.5,LW-Sync,Skew,55.2794
437,0.5,LW-Sync,Offset,168.315
437,0.5,LW-Sync,Skew,9.8705
438,0.5,LW-Sync,Offset,133.511
438,0.5,LW-Sync,Skew,20.318
440,0.5,LW-Sync,Offset,125.987
440,0.5,LW-Sync,Skew,45.2128
441,0.5,LW-Sync,Offset,166.069
441,0.5,LW-Sync,Skew,10.3424
439,0.5,LW-Sync,Offset,148.84
439,0.5,LW-Sync,Skew,1.0793
442,0.5,LW-Sync,Offset,81.6977
442,0.5,LW-Sync,Skew,39.4137
443,0.5,LW-Sync,Offset,101.451
443,0.5,LW-Sync,Skew,7.64297
444,0.5,LW-Sync,Offset,169.603
444,0.5,LW-Sync,Skew,31.7283
445,0.5,LW-Sync,Offset,173.95
445,0.5,LW-Sync,Skew,20.1206
446,0.5,LW-Sync,Offset,110.626
446,0.5,LW-Sync,Skew,3.29812
448,0.5,LW-Sync,Offset,133.744
448,0.5,LW-Sync,Skew,23.1758
447,0.5,LW-Sync,Offset,159.052
447,0.5,LW-Sync,Skew,6.85352
449,0.5,LW-Sync,Offset,157.92
449,0.5,LW-Sync,Skew,7.22725
450,0.5,LW-Sync,Offset,133
450,0.5,LW-Sync,Skew,8.12216
451,0.5,LW-Sync,Offset,151.648
451,0.5,LW-Sync,Skew,33.3035
452,0.5,LW-Sync,Offset,132.5
452,0.5,LW-Sync,Skew,75.8673
453,0.5,LW-Sync,Offset,122.122
453,0.5,LW-Sync,Skew,23.9829
454,0.5,LW-Sync,Offset,140.146
454,0.5,LW-Sync,Skew,19.998
456,0.5,LW-Sync,Offset,140.275
456,0.5,LW-Sync,Skew,22.7224
455,0.5,LW-Sync,Offset,152.305
455,0.5,LW-Sync,Skew,5.62506
457,0.5,LW-Sync,Offset,169.68
457,0.5,LW-Sync,Skew,16.8354
458,0.5,LW-Sync,Offset,163.56
458,0.5,LW-Sync,Skew,109.698
459,0.5,LW-Sync,Offset,138.054
459,0.5,LW-Sync,Skew,24.1219
460,0.5,LW-Sync,Offset,100.314
460,0.5,LW-Sync,Skew,82.0864
461,0.5,LW-Sync,Offset,112.237
461,0.5,LW-Sync,Skew,38.0336
462,0.5,LW-Sync,Offset,144.787
462,0.5,LW-Sync,Skew,71.2803
463,0.5,LW-Sync,Offset,133.104
463,0.5,LW-Sync,Skew,44.3033
465,0.5,LW-Sync,Offset,153.04
465,0.5,LW-Sync,Skew,29.4025
466,0.5,LW-Sync,Offset,178.322
466,0.5,LW-Sync,Skew,70.758
464,0.5,LW-Sync,Offset,179.148
464,0.5,LW-Sync,Skew,39.2844
467,0.5,LW-Sync,Offset,117.492
467,0.5,LW-Sync,Skew,5.59036
468,0.5,LW-Sync,Offset,154.356
468,0.5,LW-Sync,Skew,6.79808
469,0.5,LW-Sync,Offset,178.202
469,0.5,LW-Sync,Skew,1.94843
470,0.5,LW-Sync,Offset,114.306
470,0.5,LW-Sync,Skew,33.2558
472,0.5,LW-Sync,Offset,184.111
472,0.5,LW-Sync,Skew,78.9422
471,0.5,LW-Sync,Offset,170.042
471,0.5,LW-Sync,Skew,18.5464
474,0.5,LW-Sync,Offset,169.754
474,0.5,LW-Sync,Skew,53.8592
475,0.5,LW-Sync,Offset,142.876
475,0.5,LW-Sync,Skew,51.2253
473,0.5,LW-Sync,Offset,140.876
473,0.5,LW-Sync,Skew,68.343
476,0.5,LW-Sync,Offset,150.315
476,0.5,LW-Sync,Skew,20.5722
477,0.5,LW-Sync,Offset,142.118
477,0.5,LW-Sync,Skew,9.75304
478,0.5,LW-Sync,Offset,178.619
478,0.5,LW-Sync,Skew,43.4847
479,0.5,LW-Sync,Offset,118.505
479,0.5,LW-Sync,Skew,23.2048
480,0.5,LW-Sync,Offset,127.507
480,0.5,LW-Sync,Skew,74.5833
481,0.5,LW-Sync,Offset,146.476
481,0.5,LW-Sync,Skew,61.3067
483,0.5,LW-Sync,Offset,138.866
483,0.5,LW-Sync,Skew,10.9185
482,0.5,LW-Sync,Offset,156.603
482,0.5,LW-Sync,Skew,3.30213
484,0.5,LW-Sync,Offset,162.756
484,0.5,LW-Sync,Skew,83.8713
485,0.5,LW-Sync,Offset,149.509
485,0.5,LW-Sync,Skew,22.0217
486,0.5,LW-Sync,Offset,151.687
486,0.5,LW-Sync,Skew,43.1085
487,0.5,LW-Sync,Offset,154.695
487,0.5,LW-Sync,Skew,1.68207
488,0.5,LW-Sync,Offset,138.789
488,0.5,LW-Sync,Skew,22.9439
490,0.5,LW-Sync,Offset,170.684
490,0.5,LW-Sync,Skew,47.8384
489,0.5,LW-Sync,Offset,100.808
489,0.5,LW-Sync,Skew,28.2307
491,0.5,LW-Sync,Offset,135.508
491,0.5,LW-Sync,Skew,23.2755
492,0.5,LW-Sync,Offset,139.018
492,0.5,LW-Sync,Skew,56.5777
493,0.5,LW-Sync,Offset,181.62
493,0.5,LW-Sync,Skew,7.52072
494,0.5,LW-Sync,Offset,85.5139
494,0.5,LW-Sync,Skew,62.3825
496,0.5,LW-Sync,Offset,195.962
496,0.5,LW-Sync,Skew,83.3294
495,0.5,LW-Sync,Offset,99.7453
495,0.5,LW-Sync,Skew,34.3323
498,0.5,LW-Sync,Offset,118.698
498,0.5,LW-Sync,Skew,3.39784
499,0.5,LW-Sync,Offset,107.827
499,0.5,LW-Sync,Skew,22.6093
497,0.5,LW-Sync,Offset,176.896
497,0.5,LW-Sync,Skew,42.6278
500,0.5,LW-Sync,Offset,164.265
500,0.5,LW-Sync,Skew,63.7544
501,0.5,LW-Sync,Offset,152.81
501,0.5,LW-Sync,Skew,21.7887
502,0.5,LW-Sync,Offset,176.284
502,0.5,LW-Sync,Skew,3.89299
503,0.5,LW-Sync,Offset,148.24
503,0.5,LW-Sync,Skew,32.2902
504,0.5,LW-Sync,Offset,163.464
504,0.5,LW-Sync,Skew,9.56097
505,0.5,LW-Sync,Offset,122.614
505,0.5,LW-Sync,Skew,30.9359
506,0.5,LW-Sync,Offset,151.607
506,0.5,LW-Sync,Skew,12.1647
507,0.5,LW-Sync,Offset,107.801
507,0.5,LW-Sync,Skew,35.3957
508,0.5,LW-Sync,Offset,159.482
508,0.5,LW-Sync,Skew,1.78659
509,0.5,LW-Sync,Offset,152.622
509,0.5,LW-Sync,Skew,63.0941
510,0.5,LW-Sync,Offset,138.526
510,0.5,LW-Sync,Skew,41.8175
511,0.5,LW-Sync,Offset,142.139
511,0.5,LW-Sync,Skew,12.105
512,0.5,LW-Sync,Offset,192.216
512,0.5,LW-Sync,Skew,30.6389
514,0.5,LW-Sync,Offset,116.267
514,0.5,LW-Sync,Skew,19.8218
513,0.5,LW-Sync,Offset,164.803
513,0.5,LW-Sync,Skew,47.0532
515,0.5,LW-Sync,Offset,145.854
515,0.5,LW-Sync,Skew,18.8579
516,0.5,LW-Sync,Offset,145.476
516,0.5,LW-Sync,Skew,2.39256
517,0.5,LW-Sync,Offset,177.914
517,0.5,LW-Sync,Skew,20.5415
518,0.5,LW-Sync,Offset,128.673
518,0.5,LW-Sync,Skew,31.8555
519,0.5,LW-Sync,Offset,132.787
519,0.5,LW-Sync,Skew,67.7897
520,0.5,LW-Sync,Offset,203.832
520,0.5,LW-Sync,Skew,10.7246
521,0.5,LW-Sync,Offset,149.838
521,0.5,LW-Sync,Skew,55.7812
522,0.5,LW-Sync,Offset,141.009
522,0.5,LW-Sync,Skew,78.7022
523,0.5,LW-Sync,Offset,141.029
523,0.5,LW-Sync,Skew,21.4402
525,0.5,LW-Sync,Offset,181.486
525,0.5,LW-Sync,Skew,58.5861
524,0.5,LW-Sync,Offset,158
524,0.5,LW-Sync,Skew,56.8625
526,0.5,LW-Sync,Offset,140.571
526,0.5,LW-Sync,Skew,22.0248
527,0.5,LW-Sync,Offset,127.596
527,0.5,LW-Sync,Skew,43.1598
528,0.5,LW-Sync,Offset,146.375
528,0.5,LW-Sync,Skew,4.44923
529,0.5,LW-Sync,Offset,118.376
529,0.5,LW-Sync,Skew,11.2234
530,0.5,LW-Sync,Offset,142.081
530,0.5,LW-Sync,Skew,22.2469
531,0.5,LW-Sync,Offset,147.46
531,0.5,LW-Sync,Skew,5.37818
532,0.5,LW-Sync,Offset,150.686
532,0.5,LW-Sync,Skew,34.3005
534,0.5,LW-Sync,Offset,164.792
534,0.5,LW-Sync,Skew,66.8243
533,0.5,LW-Sync,Offset,153.644
533,0.5,LW-Sync,Skew,13.5744
535,0.5,LW-Sync,Offset,143.822
535,0.5,LW-Sync,Skew,29.0486
536,0.5,LW-Sync,Offset,157.935
536,0.5,LW-Sync,Skew,44.5985
537,0.5,LW-Sync,Offset,138.206
537,0.5,LW-Sync,Skew,9.01901
538,0.5,LW-Sync,Offset,117.256
538,0.5,LW-Sync,Skew,14.5441
539,0.5,LW-Sync,Offset,166.28
539,0.5,LW-Sync,Skew,4.65759
540,0.5,LW-Sync,Offset,174.401
540,0.5,LW-Sync,Skew,36.4291
541,0.5,LW-Sync,Offset,132.971
541,0.5,LW-Sync,Skew,1.32752
542,0.5,LW-Sync,Offset,150.824
542,0.5,LW-Sync,Skew,70.7598
543,0.5,LW-Sync,Offset,111.745
543,0.5,LW-Sync,Skew,30.3155
544,0.5,LW-Sync,Offset,91.0709
544,0.5,LW-Sync,Skew,39.3023
546,0.5,LW-Sync,Offset,136.802
546,0.5,LW-Sync,Skew,69.5935
545,0.5,LW-Sync,Offset,177.897
545,0.5,LW-Sync,Skew,14.1737
548,0.5,LW-Sync,Offset,127.905
548,0.5,LW-Sync,Skew,36.0818
547,0.5,LW-Sync,Offset,127.563
547,0.5,LW-Sync,Skew,22.3812
549,0.5,LW-Sync,Offset,75.1616
549,0.5,LW-Sync,Skew,38.6078
550,0.5,LW-Sync,Offset,99.5727
550,0.5,LW-Sync,Skew,7.28843
551,0.5,LW-Sync,Offset,117.147
551,0.5,LW-Sync,Skew,14.283
553,0.5,LW-Sync,Offset,174.788
553,0.5,LW-Sync,Skew,5.86397
552,0.5,LW-Sync,Offset,170.775
552,0.5,LW-Sync,Skew,57.2657
554,0.5,LW-Sync,Offset,157.328
554,0.5,LW-Sync,Skew,11.2497
555,0.5,LW-Sync,Offset,110.941
555,0.5,LW-Sync,Skew,43.0912
556,0.5,LW-Sync,Offset,148.311
556,0.5,LW-Sync,Skew,27.0611
557,0.5,LW-Sync,Offset,129.983
557,0.5,LW-Sync,Skew,52.535
558,0.5,LW-Sync,Offset,149.684
558,0.5,LW-Sync,Skew,20.9883
559,0.5,LW-Sync,Offset,120.551
559,0.5,LW-Sync,Skew,68.564
560,0.5,LW-Sync,Offset,160.808
560,0.5,LW-Sync,Skew,32.6231
562,0.5,LW-Sync,Offset,141.583
562,0.5,LW-Sync,Skew,84.45
561,0.5,LW-Sync,Offset,151.267
561,0.5,LW-Sync,Skew,5.24802
563,0.5,LW-Sync,Offset,94.8175
563,0.5,LW-Sync,Skew,65.6226
564,0.5,LW-Sync,Offset,134.307
564,0.5,LW-Sync,Skew,20.5255
566,0.5,LW-Sync,Offset,113.093
566,0.5,LW-Sync,Skew,33.9972
565,0.5,LW-Sync,Offset,153.015
565,0.5,LW-Sync,Skew,20.2629
567,0.5,LW-Sync,Offset,123.561
567,0.5,LW-Sync,Skew,47.9353
568,0.5,LW-Sync,Offset,162.254
568,0.5,LW-Sync,Skew,16.1608
569,0.5,LW-Sync,Offset,161.052
569,0.5,LW-Sync,Skew,15.3819
570,0.5,LW-Sync,Offset,177.418
570,0.5,LW-Sync,Skew,4.56619
571,0.5,LW-Sync,Offset,162.966
571,0.5,LW-Sync,Skew,24.0414
573,0.5,LW-Sync,Offset,132.523
573,0.5,LW-Sync,Skew,10.4449
572,0.5,LW-Sync,Offset,155.498
572,0.5,LW-Sync,Skew,7.32382
574,0.5,LW-Sync,Offset,157.201
574,0.5,LW-Sync,Skew,6.49379
575,0.5,LW-Sync,Offset,160.899
575,0.5,LW-Sync,Skew,47.2448
576,0.5,LW-Sync,Offset,141.019
576,0.5,LW-Sync,Skew,22.9026
577,0.5,LW-Sync,Offset,154.174
577,0.5,LW-Sync,Skew,44.0243
579,0.5,LW-Sync,Offset,180.981
579,0.5,LW-Sync,Skew,65.6981
578,0.5,LW-Sync,Offset,146.326
578,0.5,LW-Sync,Skew,20.4665
580,0.5,LW-Sync,Offset,126.335
580,0.5,LW-Sync,Skew,53.5669
581,0.5,LW-Sync,Offset,151.045
581,0.5,LW-Sync,Skew,84.0213
582,0.5,LW-Sync,Offset,163.195
582,0.5,LW-Sync,Skew,27.1196
583,0.5,LW-Sync,Offset,156.976
583,0.5,LW-Sync,Skew,42.2532
584,0.5,LW-Sync,Offset,193.371
584,0.5,LW-Sync,Skew,49.3556
586,0.5,LW-Sync,Offset,201.715
586,0.5,LW-Sync,Skew,7.90884
585,0.5,LW-Sync,Offset,123.294
585,0.5,LW-Sync,Skew,48.7706
587,0.5,LW-Sync,Offset,159.708
587,0.5,LW-Sync,Skew,15.5817
589,0.5,LW-Sync,Offset,151.644
589,0.5,LW-Sync,Skew,2.64463
588,0.5,LW-Sync,Offset,193.504
588,0.5,LW-Sync,Skew,23.0194
590,0.5,LW-Sync,Offset,146.598
590,0.5,LW-Sync,Skew,17.9583
592,0.5,LW-Sync,Offset,167.087
592,0.5,LW-Sync,Skew,82.8129
591,0.5,LW-Sync,Offset,136.194
591,0.5,LW-Sync,Skew,90.4902
593,0.5,LW-Sync,Offset,180.665
593,0.5,LW-Sync,Skew,14.2235
594,0.5,LW-Sync,Offset,179.485
594,0.5,LW-Sync,Skew,45.5915
595,0.5,LW-Sync,Offset,116.879
595,0.5,LW-Sync,Skew,36.2169
596,0.5,LW-Sync,Offset,146.197
596,0.5,LW-Sync,Skew,4.18447
597,0.5,LW-Sync,Offset,187.523
597,0.5,LW-Sync,Skew,41.9904
598,0.5,LW-Sync,Offset,151.406
598,0.5,LW-Sync,Skew,27.696
599,0.5,LW-Sync,Offset,140.876
599,0.5,LW-Sync,Skew,29.3506
600,0.5,LW-Sync,Offset,147.198
600,0.5,LW-Sync,Skew,76.3989
602,0.5,LW-Sync,Offset,154.299
602,0.5,LW-Sync,Skew,16.7009
601,0.5,LW-Sync,Offset,123.261
601,0.5,LW-Sync,Skew,37.7345
603,0.5,LW-Sync,Offset,152.205
603,0.5,LW-Sync,Skew,40.6841
604,0.5,LW-Sync,Offset,120.503
604,0.5,LW-Sync,Skew,18.205
605,0.5,LW-Sync,Offset,141.993
605,0.5,LW-Sync,Skew,49.7149
607,0.5,LW-Sync,Offset,133.047
607,0.5,LW-Sync,Skew,6.68848
606,0.5,LW-Sync,Offset,156.058
606,0.5,LW-Sync,Skew,1.19743
608,0.5,LW-Sync,Offset,202.581
608,0.5,LW-Sync,Skew,7.78867
609,0.5,LW-Sync,Offset,125.029
609,0.5,LW-Sync,Skew,27.9044
610,0.5,LW-Sync,Offset,130.625
610,0.5,LW-Sync,Skew,22.3534
612,0.5,LW-Sync,Offset,154.962
612,0.5,LW-Sync,Skew,32.1262
611,0.5,LW-Sync,Offset,136.598
611,0.5,LW-Sync,Skew,31.1247
613,0.5,LW-Sync,Offset,137.495
613,0.5,LW-Sync,Skew,6.70319
614,0.5,LW-Sync,Offset,124.151
614,0.5,LW-Sync,Skew,49.7146
615,0.5,LW-Sync,Offset,131.098
615,0.5,LW-Sync,Skew,16.7314
616,0.5,LW-Sync,Offset,189.155
616,0.5,LW-Sync,Skew,24.28
617,0.5,LW-Sync,Offset,170.337
617,0.5,LW-Sync,Skew,11.1673
618,0.5,LW-Sync,Offset,150.769
618,0.5,LW-Sync,Skew,47.2253
619,0.5,LW-Sync,Offset,168.626
619,0.5,LW-Sync,Skew,6.61352
620,0.5,LW-Sync,Offset,132.519
620,0.5,LW-Sync,Skew,37.1046
621,0.5,LW-Sync,Offset,66.8505
621,0.5,LW-Sync,Skew,16.7985
623,0.5,LW-Sync,Offset,158.769
623,0.5,LW-Sync,Skew,52.1937
624,0.5,LW-Sync,Offset,197.778
624,0.5,LW-Sync,Skew,100.839
622,0.5,LW-Sync,Offset,171.245
622,0.5,LW-Sync,Skew,50.7016
625,0.5,LW-Sync,Offset,154.445
625,0.5,LW-Sync,Skew,101.737
626,0.5,LW-Sync,Offset,143.514
626,0.5,LW-Sync,Skew,32.7013
627,0.5,LW-Sync,Offset,191.999
627,0.5,LW-Sync,Skew,36.0125
628,0.5,LW-Sync,Offset,136.178
628,0.5,LW-Sync,Skew,66.6753
629,0.5,LW-Sync,Offset,166.399
629,0.5,LW-Sync,Skew,13.6232
631,0.5,LW-Sync,Offset,152.642
631,0.5,LW-Sync,Skew,22.5242
630,0.5,LW-Sync,Offset,149.642
630,0.5,LW-Sync,Skew,45.8569
632,0.5,LW-Sync,Offset,164.553
632,0.5,LW-Sync,Skew,64.0931
633,0.5,LW-Sync,Offset,150.205
633,0.5,LW-Sync,Skew,102.99
634,0.5,LW-Sync,Offset,120.119
634,0.5,LW-Sync,Skew,53.0071
636,0.5,LW-Sync,Offset,142.289
636,0.5,LW-Sync,Skew,74.1143
635,0.5,LW-Sync,Offset,110.519
635,0.5,LW-Sync,Skew,33.4511
637,0.5,LW-Sync,Offset,159.577
637,0.5,LW-Sync,Skew,31.7524
638,0.5,LW-Sync,Offset,85.8364
638,0.5,LW-Sync,Skew,19.7813
639,0.5,LW-Sync,Offset,190.302
639,0.5,LW-Sync,Skew,27.5852
640,0.5,LW-Sync,Offset,104.569
640,0.5,LW-Sync,Skew,15.744
642,0.5,LW-Sync,Offset,155.967
642,0.5,LW-Sync,Skew,115.936
641,0.5,LW-Sync,Offset,78.6689
641,0.5,LW-Sync,Skew,74.5386
643,0.5,LW-Sync,Offset,152.784
643,0.5,LW-Sync,Skew,2.57056
644,0.5,LW-Sync,Offset,131.776
644,0.5,LW-Sync,Skew,67.0598
645,0.5,LW-Sync,Offset,170.441
645,0.5,LW-Sync,Skew,51.6256
646,0.5,LW-Sync,Offset,162.893
646,0.5,LW-Sync,Skew,23.3012
647,0.5,LW-Sync,Offset,180.338
647,0.5,LW-Sync,Skew,10.282
648,0.5,LW-Sync,Offset,130.208
648,0.5,LW-Sync,Skew,24.8061
649,0.5,LW-Sync,Offset,132.88
649,0.5,LW-Sync,Skew,3.73261
650,0.5,LW-Sync,Offset,175.341
